B01,B03,B04,B06,B08,B11
1097.1161971830986,1317.130281690141,1432.2077464788733,1589.7112676056338,1584.5845070422536,1746.4471830985915
1125.4412811387901,1341.832740213523,1461.6156583629893,1610.9893238434163,1603.2313167259786,1765.950177935943
1132.0967741935483,1366.8387096774193,1482.8172043010752,1640.494623655914,1666.4444444444443,1779.9641577060931
1140.3413793103448,1389.9379310344827,1507.7310344827586,1679.8517241379311,1700.048275862069,1810.4172413793103
1145.7077464788733,1395.619718309859,1515.0176056338028,1690.7570422535211,1719.605633802817,1816.8345070422536
1160.7578947368422,1440.5333333333333,1566.4315789473685,1723.6842105263158,1747.322807017544,1853.621052631579
1161.0492957746478,1457.6021126760563,1583.6795774647887,1734.2359154929577,1764.2288732394366,1864.9894366197184
1299.1584507042253,1704.605633802817,1867.3274647887324,1976.0985915492959,1984.718309859155,2129.1302816901407
1354.0925266903914,1775.6156583629893,1948.081850533808,2075.138790035587,2079.8220640569393,2232.569395017794
1409.1083916083917,1838.9615384615386,2025.188811188811,2162.4475524475524,2171.8811188811187,2327.2097902097903
1460.1538461538462,1932.0384615384614,2132.402097902098,2287.493006993007,2326.5664335664337,2471.804195804196
1475.1438596491228,1954.1929824561403,2157.143859649123,2320.6701754385963,2362.4,2510.978947368421
1480.1853146853148,1963.0244755244755,2166.7412587412587,2336.3216783216785,2378.6153846153848,2531.346153846154
1483.1567944250871,1960.5191637630662,2163.1289198606273,2333.331010452962,2377.062717770035,2534.588850174216
1411.2190812720848,1823.4734982332157,1997.696113074205,2202.4204946996465,2223.9081272084804,2444.2084805653712
1405.5,1814.2551724137932,1987.8310344827587,2192.6,2242.286206896552,2431.658620689655
1405.177304964539,1824.2056737588653,2000.0248226950355,2221.3297872340427,2286.3617021276596,2459.2340425531916
1404.8675958188153,1816.2229965156794,1992.334494773519,2229.149825783972,2306.5644599303137,2459.4006968641115
1401.9268292682927,1792.5435540069686,1962.3449477351917,2250.756097560976,2317.881533101045,2465.8048780487807
1408.773519163763,1775.8327526132405,1943.135888501742,2266.6062717770033,2323.198606271777,2471.731707317073
1426.0947368421052,1774.5754385964913,1941.7684210526315,2273.705263157895,2328.6877192982456,2454.7263157894736
1435.0839160839162,1775.9055944055945,1939.4615384615386,2285.853146853147,2336.2167832167834,2453.1748251748254
1445.2280701754387,1786.4877192982456,1952.0,2305.2140350877194,2351.6701754385963,2459.414035087719
1469.763888888889,1802.9722222222222,1967.986111111111,2318.277777777778,2360.284722222222,2467.7569444444443
1513.6608391608393,1845.8286713286714,2010.7657342657342,2359.335664335664,2395.6573426573427,2498.8706293706296
1537.6124567474048,1879.4359861591695,2049.415224913495,2385.584775086505,2421.6332179930796,2523.9584775086505
1554.4561403508771,1923.8140350877193,2100.8526315789472,2420.301754385965,2446.361403508772,2559.178947368421
1557.219512195122,1986.6968641114984,2166.8606271777003,2470.9198606271775,2500.6724738675957,2612.376306620209
1560.3449477351917,2025.7142857142858,2220.240418118467,2507.5679442508713,2532.247386759582,2649.801393728223
1557.8881118881118,2048.195804195804,2248.7832167832166,2519.2657342657344,2536.0,2667.1188811188813
1554.068100358423,2022.2043010752689,2226.7956989247314,2481.0394265232976,2502.2580645161293,2645.598566308244
1543.2543554006968,1971.857142857143,2182.480836236934,2437.4459930313587,2450.6550522648085,2615.623693379791
1527.418118466899,1897.4634146341464,2120.6898954703834,2367.4912891986064,2368.5783972125437,2567.595818815331
1507.516129032258,1838.7885304659499,2070.2437275985662,2304.935483870968,2305.4695340501794,2521.2974910394264
1487.06993006993,1781.6748251748252,2012.951048951049,2234.926573426573,2237.4335664335663,2466.555944055944
1464.3379790940767,1709.9512195121952,1939.8292682926829,2158.1811846689898,2148.7770034843206,2399.7073170731705
1441.4929078014184,1654.1382978723404,1884.3900709219859,2079.95390070922,2069.304964539007,2340.131205673759
1426.4564459930314,1620.794425087108,1844.0487804878048,2030.9059233449477,2015.3101045296166,2308.156794425087
1412.871080139373,1587.759581881533,1804.9616724738676,2003.560975609756,1975.6794425087107,2292.3135888501743
1400.0839160839162,1579.006993006993,1793.1958041958042,1995.0314685314686,1952.8951048951049,2291.437062937063
1389.441379310345,1596.996551724138,1812.103448275862,1999.5896551724138,1972.7655172413793,2303.4103448275864
1374.1901408450703,1616.7218309859154,1832.2711267605634,2006.119718309859,1990.218309859155,2319.169014084507
1371.638596491228,1663.0,1875.743859649123,2069.842105263158,2069.340350877193,2380.3263157894735
1369.8842105263159,1699.122807017544,1899.3298245614035,2176.5508771929826,2183.522807017544,2477.1649122807016
1361.6145833333333,1693.4131944444443,1884.2291666666667,2219.371527777778,2238.9375,2492.7743055555557
1361.1161971830986,1688.2535211267605,1873.7394366197184,2248.799295774648,2274.1338028169016,2521.771126760563
1355.0636042402828,1673.8939929328621,1846.590106007067,2297.2897526501765,2336.8551236749117,2530.833922261484
1353.6725352112676,1638.8239436619717,1797.4225352112676,2341.169014084507,2411.957746478873,2524.975352112676
1349.9172413793103,1626.7,1773.5655172413792,2373.365517241379,2464.4137931034484,2531.2413793103447
1349.5017421602788,1615.0313588850174,1746.0975609756097,2404.752613240418,2504.773519163763,2533.3101045296166
1347.2359154929577,1611.5281690140846,1729.2218309859154,2447.3380281690143,2555.806338028169,2542.9823943661972
1344.6293706293707,1645.2972027972028,1759.7132867132866,2494.583916083916,2598.1783216783215,2572.8251748251746
1338.9581881533102,1733.1742160278745,1845.2578397212544,2560.4494773519164,2715.937282229965,2611.801393728223
1336.6702898550725,1774.9855072463768,1885.7173913043478,2607.0833333333335,2771.9710144927535,2648.3297101449275
1329.3658536585365,1775.1533101045295,1885.658536585366,2624.4912891986064,2805.595818815331,2672.0975609756097
1321.7108013937282,1731.9581881533102,1833.191637630662,2627.8710801393727,2833.163763066202,2674.383275261324
1316.9219858156027,1688.8510638297873,1781.5709219858156,2602.2021276595747,2813.695035460993,2659.351063829787
1285.1690140845071,1597.0845070422536,1680.362676056338,2532.1971830985917,2719.788732394366,2607.4401408450703
1269.2881944444443,1536.1666666666667,1608.576388888889,2466.097222222222,2660.8576388888887,2558.3923611111113
1250.3309859154929,1508.105633802817,1578.3098591549297,2410.0140845070423,2614.5915492957747,2513.4084507042253
1220.9543859649123,1404.5122807017544,1465.378947368421,2350.961403508772,2541.340350877193,2442.343859649123
1201.857142857143,1385.3588850174217,1444.341463414634,2309.268292682927,2516.815331010453,2384.8188153310102
1181.4225352112676,1361.2781690140846,1422.7922535211267,2282.961267605634,2495.6830985915494,2346.2852112676055
1162.9583333333333,1336.7118055555557,1392.361111111111,2270.9375,2479.7986111111113,2310.027777777778
1144.930795847751,1318.712802768166,1374.280276816609,2261.7231833910037,2466.6643598615915,2285.8754325259515
1128.799283154122,1304.8458781362008,1355.9283154121863,2257.3942652329747,2461.7849462365593,2257.1505376344085
1118.6864111498257,1323.588850174216,1378.5714285714287,2270.02787456446,2473.94425087108,2253.268292682927
1100.0176056338028,1319.8908450704225,1373.4894366197184,2265.8274647887324,2471.3802816901407,2226.6091549295775
1082.13986013986,1305.4335664335665,1362.7937062937062,2262.590909090909,2443.153846153846,2209.318181818182
1066.7517482517483,1299.555944055944,1352.423076923077,2253.3006993006993,2437.4615384615386,2185.451048951049
1054.0034965034965,1279.6433566433566,1326.3461538461538,2248.0664335664337,2435.3706293706296,2155.713286713287
1041.4405594405594,1227.3041958041958,1267.6573426573427,2229.0104895104896,2416.867132867133,2114.9405594405594
1037.7552447552448,1219.3776223776224,1258.8741258741259,2221.437062937063,2407.979020979021,2105.902097902098
1032.886524822695,1201.7056737588653,1238.276595744681,2205.067375886525,2393.900709219858,2081.5921985815603
1049.4140350877192,1233.0280701754386,1275.4526315789474,2151.2350877192985,2326.659649122807,2073.9684210526316
1061.3724137931035,1239.448275862069,1284.7793103448275,2126.3793103448274,2301.462068965517,2068.0275862068966
1070.936170212766,1227.0780141843973,1273.3652482269504,2090.7978723404253,2262.886524822695,2052.9858156028367
1089.5594405594406,1240.6643356643356,1292.1503496503497,2080.937062937063,2220.7272727272725,2072.8636363636365
1105.0350877192982,1244.6070175438597,1296.042105263158,2053.8070175438597,2181.2491228070176,2073.80350877193
1120.0315789473684,1264.8105263157895,1320.0561403508773,2029.5438596491229,2138.863157894737,2083.940350877193
1134.0592334494775,1289.7142857142858,1349.0034843205574,2015.5296167247386,2116.285714285714,2098.7630662020906
1150.3797909407665,1316.397212543554,1384.006968641115,1993.6864111498257,2086.062717770035,2109.247386759582
1163.0944055944055,1347.1293706293707,1422.3881118881118,1974.1503496503497,2055.146853146853,2118.097902097902
1171.4628975265018,1349.0742049469964,1426.095406360424,1960.9717314487632,2036.4593639575971,2116.879858657244
1190.4716312056737,1381.3758865248226,1467.5283687943263,1935.0921985815603,1990.4397163120568,2129.528368794326
1204.2296819787987,1406.0106007067138,1496.5971731448763,1929.2402826855123,1981.929328621908,2140.939929328622
1221.1590106007068,1431.8727915194347,1528.9081272084807,1922.3109540636042,1964.2756183745582,2152.6219081272084
1232.6105263157895,1454.9543859649123,1556.080701754386,1911.1157894736841,1954.2175438596491,2159.9298245614036
1246.2711267605634,1474.4788732394366,1573.6478873239437,1913.644366197183,1948.9295774647887,2173.4225352112676
1254.8581314878893,1491.190311418685,1588.0795847750865,1904.674740484429,1925.8269896193772,2173.2768166089963
1265.9003558718862,1506.711743772242,1606.0284697508896,1911.0213523131672,1924.6832740213524,2182.9466192170817
1271.3671328671328,1508.402097902098,1605.9125874125873,1909.1503496503497,1924.3146853146852,2180.3811188811187
1276.7993079584776,1518.3529411764705,1616.1937716262976,1907.249134948097,1921.3840830449826,2180.9792387543253
1277.2891986062718,1517.2439024390244,1614.8989547038327,1907.6620209059233,1919.979094076655,2179.01393728223
1280.5594405594406,1503.1083916083917,1598.1573426573427,1917.7237762237762,1940.2797202797203,2176.7902097902097
1277.3309608540926,1498.5160142348755,1594.0391459074733,1915.3096085409252,1943.9003558718862,2172.4982206405693
1277.1091549295775,1505.7112676056338,1598.355633802817,1922.7147887323943,1962.6690140845071,2179.288732394366
1273.766550522648,1509.3449477351917,1599.3031358885016,1934.5435540069686,1977.97212543554,2186.254355400697
1271.6103448275862,1511.1862068965518,1600.4827586206898,1940.2310344827586,1992.0206896551724,2189.6275862068965
1270.4479166666667,1505.5416666666667,1594.6041666666667,1943.7916666666667,1994.673611111111,2191.8611111111113
1266.4492753623188,1501.786231884058,1588.5108695652175,1942.4601449275362,2000.1884057971015,2184.485507246377
1264.9618055555557,1509.4097222222222,1594.0972222222222,1971.642361111111,2038.2152777777778,2203.1805555555557
1266.3206896551724,1518.2758620689656,1603.1206896551723,1986.8827586206896,2061.448275862069,2214.5827586206897
1266.0,1505.3066202090592,1588.9372822299651,1988.0731707317073,2060.9965156794424,2213.4285714285716
1263.680701754386,1494.4456140350878,1573.9052631578948,2003.3087719298246,2087.8526315789472,2215.698245614035
1265.7394366197184,1494.2042253521126,1572.056338028169,2016.218309859155,2103.718309859155,2225.443661971831
1267.9512195121952,1495.0940766550523,1571.6550522648083,2024.9128919860627,2122.2369337979094,2238.1254355400697
1270.9434628975266,1486.6113074204948,1560.6501766784452,2031.060070671378,2133.547703180212,2244.879858657244
1270.6898954703834,1476.334494773519,1547.2508710801394,2045.5191637630662,2150.808362369338,2255.6724738675957
1271.6725352112676,1473.9823943661972,1543.4084507042253,2055.112676056338,2164.450704225352,2266.6021126760565
1277.376306620209,1487.5505226480836,1556.1114982578397,2077.979094076655,2192.306620209059,2297.247386759582
1283.93006993007,1508.8461538461538,1577.1503496503497,2171.4615384615386,2282.951048951049,2394.8986013986014
1283.7218309859154,1516.894366197183,1584.0985915492959,2208.0880281690143,2328.9647887323945,2417.1302816901407
1287.503448275862,1538.806896551724,1607.655172413793,2224.4344827586206,2349.593103448276,2439.458620689655
1288.0645161290322,1546.4623655913979,1616.0824372759857,2249.3548387096776,2378.4372759856633,2460.7706093189963
1289.013888888889,1538.3472222222222,1605.6319444444443,2261.8958333333335,2391.784722222222,2464.2986111111113
1293.1964912280703,1548.0,1622.3157894736842,2276.6,2413.866666666667,2483.0877192982457
1287.838028169014,1524.2640845070423,1596.3309859154929,2290.475352112676,2444.345070422535,2476.845070422535
1294.2666666666667,1546.5578947368422,1619.719298245614,2313.477192982456,2479.340350877193,2491.7263157894736
1285.794425087108,1534.98606271777,1607.878048780488,2334.7038327526134,2512.048780487805,2492.6724738675957
1270.6584507042253,1503.130281690141,1569.0669014084508,2352.2323943661972,2538.943661971831,2485.43661971831
1267.1718213058418,1492.7560137457044,1555.340206185567,2368.549828178694,2546.6254295532644,2494.1821305841922
1254.0359712230215,1451.4712230215828,1507.6762589928057,2361.255395683453,2528.345323741007,2474.8417266187053
1249.6666666666667,1465.0274914089348,1516.9656357388317,2384.3848797250857,2559.2852233676977,2495.360824742268
1234.6478873239437,1446.5669014084508,1494.4718309859154,2383.742957746479,2564.760563380282,2481.580985915493
1227.958041958042,1479.909090909091,1532.1958041958042,2397.9965034965035,2593.818181818182,2495.409090909091
1204.1508771929825,1458.1052631578948,1505.7684210526315,2392.00350877193,2574.1894736842105,2463.452631578947
1195.130281690141,1430.838028169014,1476.6514084507041,2379.5035211267605,2551.9225352112676,2448.0915492957747
1192.5674740484428,1436.190311418685,1481.8615916955018,2385.4117647058824,2540.80276816609,2456.9204152249135
1181.2708333333333,1436.5972222222222,1481.0277777777778,2368.5104166666665,2533.6458333333335,2430.3680555555557
1175.3205574912893,1418.9512195121952,1457.9686411149826,2331.665505226481,2501.4912891986064,2393.212543554007
1170.2517482517483,1417.8041958041958,1458.5244755244755,2310.416083916084,2473.853146853147,2376.622377622378
1162.2613240418118,1396.02787456446,1436.6620209059233,2275.3797909407667,2432.452961672474,2333.404181184669
1160.0212014134277,1388.5971731448763,1436.4063604240282,2226.6254416961133,2383.9505300353358,2295.6289752650177
1159.8105263157895,1374.5894736842106,1428.7754385964913,2183.2912280701753,2323.3964912280703,2266.1719298245616
1160.0492957746478,1347.619718309859,1412.5,2150.207746478873,2269.9014084507044,2247.961267605634
1161.9401408450703,1364.0704225352113,1439.693661971831,2126.5598591549297,2239.330985915493,2240.2042253521126
1165.6925795053003,1398.8551236749117,1483.3604240282687,2127.6254416961133,2246.8904593639577,2249.0989399293285
1169.520979020979,1401.5664335664335,1492.3076923076924,2116.8251748251746,2226.4195804195806,2243.944055944056
1171.645390070922,1426.290780141844,1522.0460992907801,2122.386524822695,2230.7801418439717,2250.5851063829787
1184.2902097902097,1459.3356643356644,1561.5874125874127,2130.9335664335663,2245.573426573427,2257.6013986013986
1210.9928315412187,1497.6666666666667,1610.7706093189963,2131.5949820788533,2224.2437275985662,2258.6236559139784
1234.2456747404844,1534.7231833910034,1654.6574394463669,2157.249134948097,2242.2768166089963,2280.7716262975778
1250.5931034482758,1561.989655172414,1686.7689655172414,2163.441379310345,2243.1655172413793,2291.0344827586205
1260.904593639576,1560.3957597173144,1689.4416961130742,2157.667844522968,2238.52296819788,2273.2402826855123
1274.2307692307693,1574.7132867132866,1703.9055944055945,2160.4755244755243,2237.7657342657344,2278.811188811189
1271.9894366197184,1559.2359154929577,1687.4401408450703,2153.0598591549297,2234.176056338028,2256.6514084507044
1271.6896551724137,1550.6896551724137,1675.5413793103448,2147.189655172414,2236.1206896551726,2247.789655172414
1259.354609929078,1531.6170212765958,1652.3014184397164,2128.468085106383,2234.705673758865,2214.5602836879434
1249.2070175438596,1537.122807017544,1653.4877192982456,2145.0561403508773,2256.7298245614033,2220.3473684210526
1240.5335689045937,1505.173144876325,1621.904593639576,2130.6643109540637,2230.9964664310955,2203.3745583038867
1240.6167247386759,1525.602787456446,1642.411149825784,2143.1254355400697,2242.794425087108,2214.418118466899
1222.2014388489208,1489.8453237410072,1603.3129496402878,2109.3129496402876,2213.438848920863,2178.723021582734
1247.218309859155,1527.031690140845,1648.7112676056338,2119.7464788732395,2215.2957746478874,2203.080985915493
1251.3032490974729,1530.014440433213,1653.4873646209387,2116.682310469314,2214.4981949458484,2199.187725631769
1268.588028169014,1552.1478873239437,1682.0809859154929,2133.457746478873,2221.1267605633802,2227.2640845070423
1263.8222996515678,1542.425087108014,1671.432055749129,2125.6724738675957,2214.1114982578397,2219.6585365853657
1239.5121951219512,1498.1777003484322,1621.0522648083625,2100.484320557491,2187.616724738676,2189.5226480836236
1217.1254480286739,1461.7347670250897,1582.8745519713261,2068.10394265233,2150.021505376344,2155.3118279569894
1215.2202797202797,1443.3916083916083,1562.2307692307693,2035.0174825174824,2123.034965034965,2126.3566433566434
1218.732638888889,1433.3402777777778,1549.1493055555557,2003.78125,2096.8194444444443,2101.684027777778
1220.578947368421,1431.6315789473683,1547.8491228070175,1957.378947368421,2051.705263157895,2075.5543859649124
1230.5406360424029,1466.6855123674911,1590.6148409893992,1912.6678445229682,1981.773851590106,2063.3286219081274
1241.1586206896552,1494.3034482758621,1628.0724137931034,1895.7862068965517,1948.8275862068965,2070.4724137931034
1239.5524475524476,1497.0944055944055,1635.881118881119,1863.2132867132866,1903.188811188811,2053.437062937063
1242.8402777777778,1492.5208333333333,1635.1631944444443,1838.9583333333333,1855.8090277777778,2034.53125
1239.6819787985867,1463.2932862190812,1607.268551236749,1808.6466431095407,1814.5159010600707,2008.939929328622
1230.3238434163702,1449.7544483985764,1596.6192170818506,1794.6548042704626,1785.8576512455516,2003.3629893238435
1228.7430555555557,1450.8958333333333,1602.1875,1777.1319444444443,1765.8055555555557,1998.3090277777778
1223.861111111111,1470.6041666666667,1624.875,1774.420138888889,1763.486111111111,2004.3541666666667
1227.8727915194347,1485.7703180212013,1646.8657243816253,1783.9717314487632,1749.2508833922261,2027.8904593639577
1229.3438596491228,1474.6456140350876,1634.4666666666667,1777.5649122807017,1744.4701754385965,2028.3052631578948
1229.9965156794426,1468.2020905923346,1628.7421602787456,1773.6097560975609,1751.4076655052265,2028.0418118466898
1231.806338028169,1445.024647887324,1606.1338028169014,1759.5105633802816,1738.8450704225352,2015.2852112676057
1221.0487804878048,1440.6898954703834,1601.9442508710802,1761.2369337979094,1750.6341463414635,2013.6480836236933
1210.4315789473685,1426.0526315789473,1587.0561403508773,1752.4421052631578,1745.2701754385964,2005.1298245614034
1202.1498257839721,1418.3379790940767,1580.7456445993032,1747.5296167247386,1744.554006968641,1997.4006968641115
1191.2891986062718,1402.8606271777003,1563.1114982578397,1734.8327526132405,1734.9128919860627,1981.8432055749129
1178.411971830986,1385.1725352112676,1543.8239436619717,1724.6478873239437,1720.7992957746478,1964.862676056338
1168.8745644599303,1377.7909407665504,1535.5017421602788,1716.5331010452962,1715.219512195122,1955.637630662021
1155.7147887323943,1358.0211267605634,1511.781690140845,1697.5704225352113,1696.0281690140846,1936.8028169014085
1149.0696864111499,1355.135888501742,1505.0801393728223,1686.006968641115,1690.766550522648,1926.8885017421603
1143.6713780918728,1340.547703180212,1488.643109540636,1671.6925795053003,1677.0883392226149,1914.505300353357
1136.0105263157895,1341.1052631578948,1486.7894736842106,1663.0315789473684,1680.7859649122806,1906.8491228070175
1140.166089965398,1345.2525951557093,1489.2145328719723,1661.8685121107267,1682.0622837370242,1902.096885813149
1140.9081272084807,1350.374558303887,1493.3462897526501,1663.1625441696112,1686.4628975265018,1896.8056537102473
1146.6842105263158,1342.0,1479.7578947368422,1669.1122807017543,1681.3719298245614,1888.6912280701754
1157.5381944444443,1332.3993055555557,1465.642361111111,1669.1006944444443,1686.3541666666667,1875.0729166666667
1165.731448763251,1318.2756183745582,1445.3886925795052,1662.6819787985867,1687.4204946996467,1857.4204946996467
1185.0524475524476,1306.1608391608393,1430.0104895104896,1657.2867132867134,1675.7902097902097,1862.0804195804196
1193.892733564014,1308.9342560553632,1429.9723183391004,1659.1003460207612,1678.3010380622836,1873.8581314878893
1207.6456140350876,1325.059649122807,1445.4912280701753,1684.8947368421052,1689.638596491228,1909.5298245614035
1210.0277777777778,1359.0243055555557,1478.1215277777778,1733.2430555555557,1734.204861111111,1963.7534722222222
1205.4084507042253,1390.0070422535211,1508.6901408450703,1770.0845070422536,1783.130281690141,2003.1901408450703
1209.6993006993007,1419.6363636363637,1536.7867132867134,1827.2622377622379,1858.63986013986,2064.7902097902097
1196.463157894737,1455.0526315789473,1568.8140350877193,1910.982456140351,1961.2315789473685,2156.4210526315787
1189.382252559727,1442.4163822525597,1551.358361774744,1953.1501706484642,2016.4402730375427,2183.4982935153585
1170.5457746478874,1435.9647887323943,1538.6549295774648,1974.1725352112676,2049.0281690140846,2190.4295774647885
1153.7420494699647,1414.9893992932862,1505.1095406360423,1997.6466431095407,2098.593639575972,2184.0070671378094
1132.9462365591398,1383.4695340501792,1465.3440860215053,1998.6917562724013,2111.304659498208,2165.7634408602153
1105.7118055555557,1337.0520833333333,1407.9895833333333,1997.9166666666667,2129.034722222222,2141.4513888888887
1070.0526315789473,1296.3754385964912,1356.5052631578947,1993.9157894736843,2155.480701754386,2121.0666666666666
1048.204861111111,1266.8020833333333,1318.3472222222222,2004.8194444444443,2183.5208333333335,2121.5381944444443
1014.3111888111888,1231.2062937062938,1276.576923076923,2018.8216783216783,2221.6993006993007,2116.846153846154
995.0704225352113,1223.9471830985915,1264.8732394366198,2047.7218309859154,2268.211267605634,2134.894366197183
968.6761565836299,1194.8967971530249,1229.8896797153025,2057.512455516014,2291.7437722419927,2127.8327402135233
955.1840277777778,1187.28125,1220.1909722222222,2085.871527777778,2325.6944444444443,2137.315972222222
956.7655172413793,1176.5931034482758,1207.448275862069,2088.5310344827585,2327.7413793103447,2138.8724137931035
947.1473684210526,1153.259649122807,1174.5333333333333,2071.7684210526318,2320.9719298245614,2112.7649122807015
944.2711267605633,1138.3908450704225,1157.531690140845,2057.4084507042253,2306.580985915493,2087.5035211267605
943.3737024221454,1129.4429065743946,1152.9965397923875,2042.6920415224913,2291.9480968858134,2074.017301038062
943.880701754386,1124.3754385964912,1149.8526315789475,2031.8105263157895,2273.098245614035,2062.9122807017543
949.4494773519164,1107.6968641114984,1137.1637630662021,2017.7909407665504,2244.756097560976,2058.306620209059
957.7247386759582,1123.4912891986062,1158.9581881533102,1979.404181184669,2193.090592334495,2057.710801393728
960.8978873239437,1143.1654929577464,1178.3521126760563,1990.2077464788733,2205.6795774647885,2075.5845070422533
971.6933797909408,1150.9512195121952,1187.8850174216027,1983.0313588850174,2197.01393728223,2080.588850174216
979.2491349480969,1156.757785467128,1194.3460207612457,1991.4359861591695,2195.325259515571,2094.9861591695503
1006.1706484641638,1192.8156996587031,1238.4539249146758,1997.9453924914676,2186.6860068259384,2144.0102389078497
1007.6678200692041,1202.2595155709344,1248.1833910034602,2007.961937716263,2193.304498269896,2156.4740484429067
1015.8591549295775,1221.369718309859,1268.281690140845,2018.6795774647887,2202.144366197183,2177.0176056338028
1026.8912280701754,1254.7929824561404,1308.157894736842,2019.4561403508771,2197.4701754385965,2206.2245614035087
1039.5376344086021,1284.888888888889,1339.899641577061,2032.8279569892472,2206.5663082437277,2235.6810035842295
1053.673611111111,1295.1041666666667,1355.732638888889,2031.201388888889,2193.5,2256.7430555555557
1068.161971830986,1332.7359154929577,1397.2323943661972,2047.4330985915492,2200.3169014084506,2290.612676056338
1080.486111111111,1354.388888888889,1426.1458333333333,2044.5833333333333,2195.4236111111113,2312.0381944444443
1092.9430604982206,1376.5622775800712,1453.8149466192172,2043.2135231316727,2186.1494661921706,2322.056939501779
1108.8989547038327,1397.780487804878,1482.0418118466898,2033.341463414634,2179.8885017421603,2334.7770034843206
1125.0804195804196,1407.6503496503497,1494.944055944056,2034.0314685314686,2166.713286713287,2346.0524475524476
1145.8506944444443,1414.7881944444443,1506.704861111111,2024.9444444444443,2144.3680555555557,2355.0208333333335
1163.5644599303137,1407.8885017421603,1503.8432055749129,2010.1149825783973,2118.501742160279,2352.020905923345
1182.2826855123674,1431.0918727915193,1527.8657243816253,1999.113074204947,2111.5971731448763,2356.356890459364
1198.6379310344828,1439.5689655172414,1538.0137931034483,1999.848275862069,2102.2379310344827,2375.4275862068966
1210.3082437275987,1454.5878136200718,1554.863799283154,2000.5412186379929,2099.064516129032,2387.5017921146955
1221.9337979094078,1482.7003484320558,1585.637630662021,2000.006968641115,2099.724738675958,2402.696864111498
1236.2752613240418,1510.4878048780488,1621.0871080139373,2004.4738675958188,2105.076655052265,2418.062717770035
1247.144366197183,1536.0809859154929,1652.1654929577464,2015.1232394366198,2096.2852112676055,2443.774647887324
1246.7112676056338,1532.8415492957747,1646.0105633802816,2016.6267605633802,2087.1725352112676,2444.9718309859154
1256.6947368421052,1553.1684210526316,1668.6140350877192,2029.0210526315789,2088.733333333333,2466.6877192982456
1260.5435540069686,1547.979094076655,1662.581881533101,2027.3867595818815,2084.7979094076654,2457.289198606272
1267.1182795698924,1571.820788530466,1690.2186379928316,2034.6344086021506,2082.9498207885304,2462.1971326164876
1273.048275862069,1567.0241379310344,1682.1724137931035,2023.0827586206897,2084.555172413793,2430.7379310344827
1283.5594405594406,1564.9265734265734,1679.1293706293707,2015.7307692307693,2068.6188811188813,2411.0804195804194
1282.1971830985915,1548.7605633802816,1660.1091549295775,2003.2676056338028,2059.3485915492956,2376.6971830985917
1291.3286713286714,1534.2412587412587,1645.5314685314686,1989.951048951049,2036.472027972028,2360.63986013986
1295.02787456446,1531.5505226480836,1644.5993031358885,1975.5574912891987,2030.9303135888501,2340.738675958188
1292.167832167832,1514.597902097902,1628.5174825174824,1962.3426573426573,2025.0804195804196,2320.2762237762236
1290.4965277777778,1504.5590277777778,1620.5104166666667,1957.7222222222222,2017.6909722222222,2308.503472222222
1265.8103448275863,1486.3620689655172,1603.748275862069,1950.3172413793104,2008.1413793103447,2277.848275862069
1262.2076124567475,1487.7404844290656,1605.5674740484428,1953.7301038062283,2008.2525951557093,2280.349480968858
1249.9014084507041,1473.8767605633802,1589.475352112676,1942.5457746478874,1996.411971830986,2255.9295774647885
1210.1625441696112,1446.9858657243817,1563.946996466431,1924.703180212014,1977.5017667844522,2215.6148409893995
1170.8426573426573,1413.8146853146852,1528.6853146853148,1883.7867132867134,1950.527972027972,2153.2482517482517
1155.3391608391607,1398.7377622377621,1514.5944055944055,1877.3636363636363,1947.1713286713286,2137.472027972028
1138.4452296819788,1380.0070671378091,1496.381625441696,1859.5406360424029,1928.6042402826856,2114.9681978798585
1107.3881118881118,1350.8636363636363,1460.5104895104896,1843.6503496503497,1916.513986013986,2079.027972027972
1080.3333333333333,1327.1087719298246,1429.2526315789473,1829.9894736842105,1903.0,2049.6315789473683
1058.9190140845071,1311.306338028169,1411.355633802817,1829.0669014084508,1912.531690140845,2029.0387323943662
1038.979020979021,1280.6713286713286,1379.0384615384614,1822.1153846153845,1920.43006993007,2006.9475524475524
1022.7372013651877,1260.5153583617748,1352.3617747440273,1834.7440273037544,1947.6689419795223,2000.6621160409557
1004.8245614035088,1239.5578947368422,1323.5894736842106,1839.8491228070175,1961.9543859649123,1986.3719298245614
995.8210526315789,1247.7263157894736,1332.536842105263,1874.9543859649123,2005.7228070175438,1998.6561403508772
996.34375,1237.6805555555557,1318.4583333333333,1903.3645833333333,2042.0868055555557,2009.638888888889
996.6819787985866,1233.3886925795052,1310.7985865724381,1920.053003533569,2070.667844522968,2011.6113074204948
1000.4666666666667,1254.7894736842106,1328.0210526315789,1956.6842105263158,2106.866666666667,2035.7964912280702
1003.8131487889274,1258.0934256055364,1329.7335640138408,1966.757785467128,2121.38062283737,2044.356401384083
1006.9017543859649,1266.940350877193,1336.6315789473683,1984.6947368421052,2134.6491228070176,2059.2912280701753
1017.6724738675958,1299.2822299651568,1371.5853658536585,2049.031358885017,2185.724738675958,2121.3797909407667
1024.2906574394465,1343.7058823529412,1419.2595155709344,2088.823529411765,2234.9584775086505,2158.968858131488
1042.031690140845,1466.838028169014,1546.5704225352113,2174.7676056338028,2352.7147887323945,2236.478873239437
